Run-time: 296.9901988506317 seconds
Memory Usage (MiB):  
Algorithm: Clu-GRAD (v1.9)
No. of (dataset) attributes: 170
No. of (dataset) tuples: 2473
Erasure probability: 0.9
Score vector iterations: 2
Clustering Algorithm: birch
Minimum support: 0.5
Number of cores: 14
Number of patterns: 75
Cluster time: 0.805753231048584
0. aa_000
['43-', '44-'] : 0.936
['83+', '88+'] : 0.97
['12+', '13+', '14+', '104+'] : 0.745
['90-', '125-', '131-'] : 0.837
['96+', '116+', '158+'] : 0.882
['33-', '34-', '35-'] : 0.851
['33+', '34+', '35+'] : 0.845
['53-', '54-', '55-'] : 0.906
['53+', '54+', '55+'] : 0.907
['93-', '127-', '129-'] : 0.795
['149+', '150+'] : 0.958
['145-', '146-'] : 0.948
['145+', '146+'] : 0.944
['4-', '5-'] : 0.92
['1+', '112+'] : 0.931
['9+', '100+'] : 0.814
['90+', '125+', '131+'] : 0.872
['151-', '152-'] : 0.889
['1-', '112-'] : 0.414
['43+', '44+'] : 0.937
['76-', '77-', '78-'] : 0.318
['76+', '77+', '78+'] : 0.845
['20+', '21+'] : 0.956
['20-', '21-'] : 0.882
['93+', '127+', '129+'] : 0.423


Comparison : Estimated Support, True Support
['37+', '38+'] : 0.78, 0.629
['6+', '27+', '29+', '89+'] : 0.009, 0
['11+', '47+'] : 0.851, 0.853
['0-', '16-', '22-', '23-', '62-', '67-', '80-', '81-', '82-', '94-', '111-'] : 0.873, 0.884
['6-', '27-', '29-', '89-'] : 0.349, 0
['52+', '113+', '114+', '117+', '159+', '160+', '161+'] : 0.726, 0.733
['11-', '47-'] : 0.849, 0.853
['0+', '16+', '22+', '23+', '62+', '67+', '80+', '81+', '82+', '94+', '111+'] : 0.877, 0.884
['105-', '106-', '107-', '108-'] : 0.748, 0.677
['30+', '31+'] : 0.875, 0.853
['45-', '46-'] : 0.844, 0.846
['95+', '136+', '137+'] : 0.663, 0
['30-', '31-'] : 0.881, 0.853
['3-', '123-', '124-'] : 0.809, 0.808
['52-', '113-', '114-', '117-', '159-', '160-', '161-'] : 0.726, 0.733
['36+', '122+'] : 0.478, 0
['73+', '74+', '75+'] : 0.755, 0
['8+', '99+'] : 0.735, 0
['105+', '106+', '107+', '108+'] : 0.76, 0.677
['164+', '165+', '166+'] : 0.78, 0.744
['73-', '74-', '75-'] : 0.376, 0
['45+', '46+'] : 0.841, 0.846
['95-', '136-', '137-'] : 0.548, 0
['132+', '143+', '144+', '147+', '148+'] : 0.749, 0.74
['24+', '25+', '68+', '69+', '70+', '142+'] : 0.825, 0.832
['4+', '5+'] : 0.807, 0
['17-', '28-'] : 0.726, 0
['164-', '165-', '166-'] : 0.773, 0.744
['56+', '57+', '58+', '84+', '103+', '118+', '162+', '163+'] : 0.701, 0.706
['3+', '123+', '124+'] : 0.854, 0.808
['83-', '88-'] : 0.968, 0.974
['79+', '87+'] : 0.865, 0.871
['96-', '116-', '158-'] : 0.88, 0.888
['56-', '57-', '58-', '84-', '103-', '118-', '162-', '163-'] : 0.697, 0.706
['149-', '150-'] : 0.958, 0.961
['8-', '99-'] : 0.818, 0
['9-', '100-'] : 0.831, 0
['151+', '152+'] : 0.846, 0.522
['119-', '120-'] : 0.877, 0.879
['19-', '134-', '135-', '138-', '139-', '140-', '141-', '153-', '154-', '168-', '169-'] : 0.663, 0
['19+', '134+', '135+', '138+', '139+', '140+', '141+', '153+', '154+', '168+', '169+'] : 0.097, 0
['156-', '157-'] : 0.897, 0.9
['156+', '157+'] : 0.914, 0.9
['119+', '120+'] : 0.878, 0.879
['24-', '25-', '68-', '69-', '70-', '142-'] : 0.822, 0.832
['36-', '122-'] : 0.775, 0
['17+', '28+'] : 0.608, 0
['79-', '87-'] : 0.867, 0.871
['132-', '143-', '144-', '147-', '148-'] : 0.751, 0.74
['12-', '13-', '14-', '104-'] : 0.736, 0.677
['43-', '44-'] : 0.936, 0.939
['83+', '88+'] : 0.97, 0.974
['12+', '13+', '14+', '104+'] : 0.745, 0.677
['90-', '125-', '131-'] : 0.837, 0.841
['96+', '116+', '158+'] : 0.882, 0.888
['33-', '34-', '35-'] : 0.851, 0
['33+', '34+', '35+'] : 0.845, 0
['53-', '54-', '55-'] : 0.906, 0.912
['53+', '54+', '55+'] : 0.907, 0.912
['93-', '127-', '129-'] : 0.795, 0
['149+', '150+'] : 0.958, 0.961
['145-', '146-'] : 0.948, 0
['145+', '146+'] : 0.944, 0
['4-', '5-'] : 0.92, 0
['1+', '112+'] : 0.931, 0
['9+', '100+'] : 0.814, 0
['90+', '125+', '131+'] : 0.872, 0.841
['151-', '152-'] : 0.889, 0.522
['1-', '112-'] : 0.414, 0
['43+', '44+'] : 0.937, 0.939
['76-', '77-', '78-'] : 0.318, 0
['76+', '77+', '78+'] : 0.845, 0
['20+', '21+'] : 0.956, 0.619
['20-', '21-'] : 0.882, 0.619
['93+', '127+', '129+'] : 0.423, 0
